,breed,type.x,contact_state,State_Full,state,# of non-kill shelters,# of shelters, % big dog friendly rentals, %small dog friendly rentals,% dog owners
55293,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55294,Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55295,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55296,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55297,Collie,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55298,Jack Russell Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55299,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55300,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55301,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55302,German Shepherd Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55303,Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55304,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55305,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55306,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55307,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55308,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55309,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55310,Collie,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55311,Pit Bull Terrier,Dog,NC,North Carolina,North Carolina,38,123,58.6,77.6,41.3
55312,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55313,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55314,Labrador Retriever,Dog,NC,North Carolina,North Carolina,38,123,58.6,77.6,41.3
55315,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55316,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55317,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55318,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55319,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55320,Pointer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55321,Shepherd,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55322,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55323,American Staffordshire Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55324,Shar-Pei,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55325,Whippet,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55326,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55327,Border Collie,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55328,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55329,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55330,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55331,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55332,American Bulldog,Dog,NC,North Carolina,North Carolina,38,123,58.6,77.6,41.3
55333,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55334,Treeing Walker Coonhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55335,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55336,Shepherd,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55337,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55338,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55339,Entlebucher,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55340,Foxhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55341,Foxhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55342,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55343,Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55344,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55345,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55346,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55347,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55348,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55349,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55350,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55351,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55352,Labrador Retriever,Dog,NC,North Carolina,North Carolina,38,123,58.6,77.6,41.3
55353,Cattle Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55354,Pekingese,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55355,Treeing Walker Coonhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55356,Great Pyrenees,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55357,Great Pyrenees,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55358,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55359,Dogo Argentino,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55360,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55361,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55362,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55363,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55364,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55365,Chow Chow,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55366,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55367,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55368,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55369,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55370,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55371,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55372,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55373,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55374,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55375,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55376,Border Collie,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55377,Plott Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55378,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55379,American Bulldog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55380,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55381,Dalmatian,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55382,Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55383,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55384,American Staffordshire Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55385,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55386,Miniature Pinscher,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55387,Mixed Breed,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55388,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55389,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55390,Australian Cattle Dog / Blue Heeler,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55391,Staffordshire Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55392,American Bulldog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55393,Black Mouth Cur,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55394,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55395,Catahoula Leopard Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55396,Rottweiler,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55397,Foxhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55398,Great Pyrenees,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55399,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55400,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55401,Coonhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55402,Catahoula Leopard Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55403,Great Pyrenees,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55404,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55405,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55406,Catahoula Leopard Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55407,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55408,Greyhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55409,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55410,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55411,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55412,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55413,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55414,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55415,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55416,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55417,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55418,Pit Bull Terrier,Dog,NC,North Carolina,North Carolina,38,123,58.6,77.6,41.3
55419,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55420,Pug,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55421,Foxhound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55422,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55423,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55424,Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55425,Catahoula Leopard Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55426,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55427,Black Mouth Cur,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55428,Catahoula Leopard Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55429,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55430,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55431,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55432,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55433,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55434,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55435,Pit Bull Terrier,Dog,NC,North Carolina,North Carolina,38,123,58.6,77.6,41.3
55436,Shepherd,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55437,Catahoula Leopard Dog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55438,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55439,Beagle,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55440,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55441,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55442,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55443,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55444,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55445,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55446,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55447,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55448,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55449,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55450,Chow Chow,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55451,Pit Bull Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55452,Shepherd,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55453,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55454,American Bulldog,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55455,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55456,American Staffordshire Terrier,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55457,Akita,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55458,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55459,Border Collie,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55460,Boxer,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55461,Hound,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55462,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55463,Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55464,Chocolate Labrador Retriever,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55465,Dalmatian,Dog,VA,Virginia,Virginia,78,138,23.3,56.6,35.6
55466,Shih Tzu,Dog,NY,New York,New York,71,128,29,36.4,27
55467,Border Collie,Dog,NY,New York,New York,71,128,29,36.4,27
55468,Beagle,Dog,NY,New York,New York,71,128,29,36.4,27
55469,Husky,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55470,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55471,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55472,Manchester Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55473,Manchester Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55474,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55475,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55476,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55477,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55478,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55479,Cardigan Welsh Corgi,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55480,Dachshund,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55481,Patterdale Terrier / Fell Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55482,Pembroke Welsh Corgi,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55483,Wheaten Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55484,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55485,Border Collie,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55486,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55487,American Staffordshire Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55488,Bull Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55489,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55490,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55491,Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55492,Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55493,Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55494,Hound,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55495,Shar-Pei,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55496,Pit Bull Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55497,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55498,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55499,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55500,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55501,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55502,Border Collie,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55503,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55504,Corgi,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55505,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55506,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55507,Chihuahua,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55508,Boxer,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55509,Shepherd,Dog,NY,New York,New York,71,128,29,36.4,27
55510,Shepherd,Dog,NY,New York,New York,71,128,29,36.4,27
55511,Pit Bull Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55512,Pit Bull Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55513,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55514,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55515,Catahoula Leopard Dog,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55516,Border Collie,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55517,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55518,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55519,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55520,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55521,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55522,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55523,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55524,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55525,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55526,Mixed Breed,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55527,Mixed Breed,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55528,Mixed Breed,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55529,Beagle,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55530,Doberman Pinscher,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55531,Shepherd,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55532,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55533,German Shepherd Dog,Dog,NY,New York,New York,71,128,29,36.4,27
55534,Dogo Argentino,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55535,Mountain Cur,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55536,American Staffordshire Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55537,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55538,Pit Bull Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55539,Boxer,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55540,American Staffordshire Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55541,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55542,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55543,Hound,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55544,Dachshund,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55545,English Springer Spaniel,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55546,Plott Hound,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55547,Plott Hound,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55548,Plott Hound,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55549,Pit Bull Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55550,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55551,Boxer,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55552,American Bulldog,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55553,Boxer,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55554,Catahoula Leopard Dog,Dog,NY,New York,New York,71,128,29,36.4,27
55555,Boxer,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55556,American Staffordshire Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55557,Pit Bull Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55558,Labrador Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55559,Hound,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55560,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55561,Pit Bull Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55562,Pit Bull Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55563,English Bulldog,Dog,NY,New York,New York,71,128,29,36.4,27
55564,Rottweiler,Dog,NY,New York,New York,71,128,29,36.4,27
55565,American Staffordshire Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55566,Boxer,Dog,NY,New York,New York,71,128,29,36.4,27
55567,Boxer,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55568,Pit Bull Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55569,Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55570,Chow Chow,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55571,Hound,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55572,Siberian Husky,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55573,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55574,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55575,Pit Bull Terrier,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55576,Rottweiler,Dog,NY,New York,New York,71,128,29,36.4,27
55577,Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55578,Golden Retriever,Dog,VT,Vermont,Vermont,12,12,28,43.9,28.3
55579,American Staffordshire Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55580,Pit Bull Terrier,Dog,NY,New York,New York,71,128,29,36.4,27
55581,Black Labrador Retriever,Dog,NY,New York,New York,71,128,29,36.4,27
55582,German Shepherd Dog,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55583,Chihuahua,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55584,German Shepherd Dog,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55585,Border Collie,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55586,Shepherd,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55587,Golden Retriever,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55588,Bouvier des Flandres,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55589,German Shepherd Dog,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55590,Australian Cattle Dog / Blue Heeler,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55591,Doberman Pinscher,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55592,Schnauzer,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55593,Labrador Retriever,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55594,Beagle,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55595,Beagle,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55596,Beagle,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55597,Mixed Breed,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55598,Alaskan Malamute,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55599,Chihuahua,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55600,American Staffordshire Terrier,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55601,Miniature Schnauzer,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55602,Miniature Schnauzer,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55603,Ibizan Hound,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55604,German Shepherd Dog,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55605,Ibizan Hound,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55606,Hound,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55607,Mixed Breed,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55608,Labrador Retriever,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55609,Labrador Retriever,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55610,Pit Bull Terrier,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55611,Australian Cattle Dog / Blue Heeler,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55612,Siberian Husky,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55613,Pit Bull Terrier,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55614,Shepherd,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55615,Shepherd,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55616,Shepherd,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55617,Boxer,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55618,Rhodesian Ridgeback,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55619,Rhodesian Ridgeback,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55620,Rhodesian Ridgeback,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
55621,Labrador Retriever,Dog,WA,Washington,Washington,44,57,24.9,60.1,42.8
